customs_office_id,name,country,street_and_address,postcode,city,latitude,longitude
CH003140,Zoll Ost - Buchs,CH,Bahnhofplatz 4a Postfach,9470,Buchs,47.1627634,9.4764086
CH003151,Zoll Ost - Oberriet,CH,Rheinstrasse 19,9463,Oberriet,47.3071046,9.5698807
CH003201,Zoll Ost - Schaanwald,CH,Vorarlbergerstrasse,9486,Schaanwald FL,27.6648274,-81.5157535
CH003261,Zoll Ost - Martina,CH,Hauptstrasse 243,7560,Martina,46.884878,10.4633224
CH003301,Zoll Ost - Müstair,CH,Hauptstrasse 1A,7537,Müstair,46.6270915,10.4466197
CH003331,Zoll Ost - La Drossa,CH,Ofenbergstrasse 169A,7530,Zernez,46.6979839,10.0943311
CH003361,Zoll Ost - Campocologno,CH,Via Cantonale 1,7744,Campocologno,46.2992128,8.9941283
CH003391,La Motta,CH,Berninastrasse 966,7710,Post Bernina Hospiz,47.4025304,8.5529461
CH003401,Zoll Ost - Castasegna,CH,Strada Cantonale 4,7608,Castasegna,46.332839,9.5145467
CH003451,Zoll Ost - Diepoldsau,CH,Hohenemserstrasse 69,9444,Diepoldsau,47.3784371,9.6695329
CH004001,Dogana Sud - Centrale PTC,CH,Via Rampa,6830,Chiasso,45.8338136,9.0247797
CH004011,Dogana Sud - Vedeggio,CH,Posta Bioggio,6934,Bioggio,46.0144597,8.9092668
CH004031,Dogana Sud - Gandria,CH,via Cantonale,6978,Gandria,46.0144889,9.0180886
CH004101,Dogana Sud - Ponte Tresa,CH,Casella N 139,6988,Ponte Tresa,47.4793653,2.4280172
CH004131,Dogana Sud - Agno Aeroporto,CH,"via F. Coppi, aeroporto Lugano",6982,Agno,45.9968592,8.9002207
CH004162,Dogana Sud - Mendrisio SDA DDA,CH,Via Rampa Casella postale 2561,6830,Chiasso,45.8355209,9.0290169
CH004163,Dogana Sud - Mendrisio Confine TC,CH,Via Gaggiolo,6855,Stabio,45.8451584,8.9285487
CH004164,Dogana Sud - Mendrisio DFD,CH,Via Magazzini Generali,6828,Balerna,45.8389774,9.0165305
CH004181,Dogana Sud - Chiasso-Strada,CH,Via M. Comacini 12,6830,Chiasso,46.1825867,9.0112696
CH004182,Dogana Sud - Brogeda Autostrada,CH,Via M. Comacini 12,6830,Chiasso,46.1825867,9.0112696
CH004183,Dogana Sud - Chiasso Viaggiatori,CH,Via M. Comacini 12,6830,Chiasso,46.1825867,9.0112696
CH004421,Dogana Sud - Madonna di Ponte,CH,Via Valmara 49,6614,Brissago,46.112372,8.7051511
CH004471,Dogana Sud - Dirinella,CH,Ranzo S. Abbondio,6577,Dirinella,46.1169783,8.7765984
CH004491,Dogana Sud - Luino,CH,Dogana Svizzera,6570,Bellinzona - Luino,46.1544537,8.6037763
CH004581,Dogana Sud - Bissone,CH,Via M. Comacini 12,6830,Chiasso,46.1825867,9.0112696
CH005031,Douane Ouest - Chavornay Port Franc,CH,Rue de l'Industrie 4c,1373,Chavornay,46.7101091,6.5641863
CH005040,Zoll West - Domo 2,CH,Bielstrasse 1,3902,Brig-Glis,46.3775975,8.0713752
CH005051,Zoll West - Gamsen,CH,Bielstrasse 1,3900,Brig-Glis,46.3775975,8.0713752
CH005081,Zoll West - Gondo,CH,Bielstrasse 1,3902,Brig-Glis,46.3775975,8.0713752
CH005121,Douane Ouest - St. Gingolph,CH,Poste,1898,St. Gingolph,46.4633124,6.8422792
CH005211,VEVEY PORT-FRANC,CH,AV. RELLER 1,1800,VEVEY,46.4652119,6.8412637
CH005441,Douane Ouest - Vallorbe,CH,Le Creux 26,1337,Vallorbe,46.7313198,6.3875477
CH005491,Douane Centre - Les Verrières,CH,Meudon 2,2126,Les Verrières,46.9006361,6.4582626
CH005551,Douane Centre - Le Crêt-du-Locle,CH,Crêt-du-Locle 10,2304,La Chaux-de-Fonds,47.0792868,6.7840996
CH005561,Douane Centre - Col France,CH,Col France,2412,Le Locle,47.0518753,6.7038333
CH005691,Douane Ouest - Martigny,CH,Case Postale 448,1920,Martigny 1,46.0940585,7.0039568
CH005701,Douane Ouest - Gd-St-Bernard Tunnel,CH,c/o ID Martigny Case Postale 448,1920,Martigny 1,46.0940585,7.0039568
CH006002,Section Tarif et Régimes D III,CH,Av. Louis-Casaï 84,1216,Cointrin,46.2262935,6.1061711
CH006021,Douane Ouest - Genève Port Franc,CH,Case Postale,1211,Genève 26,46.2204883,6.1139551
CH006221,Douane Ouest - Thônex-Vallard,CH,Route Blanche 24,1226,Thônex,46.1888608,6.2021449
CH006251,Douane Ouest - Bardonnex,CH,Ch. des Epinglis 20,1257,Bardonnex,46.1495385,6.0960722
CH006451,Douane Ouest - Ferney-Voltaire,CH,Rue de Geneve,1218,Grand-Saconnex,46.1956018,6.1922067
CH006521,Douane Ouest - Genève Aéroport,CH,Case Postale 1097,1211,Genève 5 Office d'échange,46.1999353,6.1637799
CH009002,Direktion BAZG,CH,Monbijoustrasse 40,3003,Bern,46.9427652,7.435623
CH009003,BAZG Abt. Finanzen,CH,Monbijoustrasse 40,3003,Bern,46.9427652,7.435623
CH009007,Direktion BAZG Ursprung,CH,Monbijoustrasse 40,3003,Bern,46.9427652,7.435623
CY000100,Αρχιτελωνείο,CY,Γωνία Μ. Καραολή και Γρ. Αυξεντίου,1096,Λευκωσία,35.1746503,33.3638783
CY000130,NICOSIA CUSTOMS,CY,"1, Andrea Karyou,ENGOMI",2409,NICOSIA,35.1668968,33.3197345
CY000151,ΓΡΑΦΕΙΟ ΚΕΝΤΡΟΥ ΔΙΑΛΟΓΗΣ (ΚΕΔΑ),CY,"ΚΙΛΚΗΣ 13, ΛΑΤΣΙΑ",2234,ΛΕΥΚΩΣΙΑ,35.0842342,33.3841322
CY000311,AYIA NAPA MARINA,CY,AYIAS THEKLAS AVENUE 52,5330,FAMAGUSTA,35.1205261,33.9387919
CY000312,AYIA NAPA PORT,CY,AYIAS THEKLAS AVENUE 52,5330,FAMAGUSTA,35.1205261,33.9387919
CY000410,LARNACA PORT,CY,P.O. BOX 40105,6301,LARNACA,34.9236095,33.6236184
CY000412,VASILICO-ZYGI,CY,P.O. BOX 40105,6301,LARNACA,34.9236095,33.6236184
CY000431,LARNACA FREE ZONE,CY,LARNACA FREE ZONE,6301,LARNACA,34.9236095,33.6236184
CY000440,LARNACA AIRPORT,CY,P.O. BOX 40105,6301,LARNACA,34.9236095,33.6236184
CY000451,ΓΡΑΦΕΙΟ ΑΝΤΑΛΛΑΚΤΗΡΙΟΥ,CY,ΠΑΛΙΟ ΑΕΡΟΔΡΟΜΙΟ ΛΑΡΝΑΚΑΣ,6301,ΛΑΡΝΑΚΑ,34.9236095,33.6236184
CY000510,LIMASSOL PORT,CY,P.O. BOX 56054,3304,LIMASSOL,34.6786322,33.0413055
CY000511,LIMASSOL ANCHORAGE,CY,P.O. BOX 56054,3304,LIMASSOL,34.6852901,33.0332657
CY000514,MONI,CY,MONI,4525,LIMASSOL,34.7379887,33.2020017
CY000610,PAPHOS CUSTOMS,CY,P.O. BOX 62198,8061,PAPHOS,34.7743988,32.4231586
CY000640,PAPHOS AIRPORT,CY,PAPHOS AIRPORT,8507,PAPHOS,34.7179133,32.4890948
CZ510000,"pro hlavní město Prahu, Praha 1",CZ,Washingtonova 7,11000,Praha 1,50.080434,14.430821
CZ510100,"Právní, Praha 1",CZ,Washingtonova 7,11354,Praha 1,50.080434,14.430821
CZ510101,"Právních a správních činností, Prah",CZ,Washingtonova 7,11354,Praha 1,50.080434,14.430821
CZ510200,"Celní, Praha 10",CZ,K Hrušovu 293/2,10200,Praha 10,50.0682539,14.5386658
CZ510201,"Celní, Praha 10",CZ,K Hrušovu 293/2,10200,Praha 10,50.0682539,14.5386658
CZ510202,"Celní, Praha 10",CZ,Podleská 926,10400,Praha 10,50.0375447,14.5834062
CZ510300,"Daňový, Praha 1",CZ,Washingtonova 7,11354,Praha 1,50.080434,14.430821
CZ510301,"Daňové, Praha 1",CZ,Washingtonova 7,11354,Praha 1,50.080434,14.430821
CZ510302,"Daňové, Praha 1",CZ,Washingtonova 7,11354,Praha 1,50.080434,14.430821
CZ510303,"Daňové, Praha 1",CZ,Washingtonova 7,11354,Praha 1,50.080434,14.430821
CZ520000,pro Jihočeský kraj,CZ,Kasárenská 6/1473,37021,České Budějovice,48.9747357,14.474285
CZ520100,"Právní, České Budějovice",CZ,Kasárenská 6/1473,37021,České Budějovice,48.9747357,14.474285
CZ520101,Právních a správních činností,CZ,Kasárenská 6/1473,37021,České Budějovice,48.9747357,14.474285
CZ520200,"Celní, České Budějovice",CZ,Vrbenská 2047/8,37021,České Budějovice,48.9754141,14.5012667
CZ520201,"Celní, České Budějovice",CZ,Vrbenská 2047/8,37021,České Budějovice,48.9754141,14.5012667
CZ520203,"Celní, Planá nad Lužnicí",CZ,ČSLA 23,39111,Planá nad Lužnicí,49.3565259,14.6997774
CZ520300,"Daňový, České Budějovice",CZ,Vrbenská 2047/8,37021,České Budějovice,48.9754141,14.5012667
CZ520301,"Daňové, České Budějovice",CZ,Vrbenská 2047/8,37021,České Budějovice,48.9754141,14.5012667
CZ520302,"Daňové, Jindřichův Hradec",CZ,Česká 1284/II,37701,Jindřichův Hradec,49.1493978,15.0128388
CZ520304,"Daňové, Planá nad Lužnicí",CZ,ČSLA 23,39111,Planá nad Lužnicí,49.3510522,14.7047195
CZ529053,"Souborné jistoty, České Budějovice",CZ,Kasárenská 1473/6,37001,České Budějovice,48.9717331,14.4856456
CZ529054,"AEO, APEO a EORI, České Budějovice",CZ,Kasárenská 1473/6,37001,České Budějovice,48.9717331,14.4856456
CZ530000,"pro Jihomoravský kraj, Brno",CZ,Koliště 17,60200,Brno,49.1994489,16.6113222
CZ530100,"Právní, Brno-Slatina",CZ,Řípská 9,62700,Brno-Slatina,49.1723843,16.6824936
CZ530101,Právních a správních činností,CZ,Řípská 9,62700,Brno-Slatina,49.1723843,16.6824936
CZ530200,"Celní, Brno-Slatina",CZ,Řípská 9,62700,Brno-Slatina,49.1695783,16.6820101
CZ530201,"Celní, Brno-Slatina",CZ,Řípská 9,62700,Brno-Slatina,49.1723843,16.6824936
CZ530204,"Celní, Lanžhot",CZ,Lanžhot,69151,Lanžhot,48.7245476,16.9667035
CZ530220,Podpory celního řízení,CZ,Řípská 9,62700,Brno - Slatina,49.1723843,16.6824936
CZ530299,"Letiště Tuřany, Brno-Tuřany",CZ,Tuřany,62700,Brno-Tuřany,49.1476701,16.6677987
CZ530300,"Daňový, Brno-Slatina",CZ,Řípská 9,62700,Brno-Slatina,49.1723843,16.6824936
CZ530301,"Daňové, Brno-Slatina",CZ,Řípská 9,62700,Brno-Slatina,49.1723843,16.6824936
CZ530303,"Daňové, Břeclav",CZ,Břetislavova 2,69002,Břeclav,48.7532094,16.8906843
CZ530306,"Daňové, Znojmo",CZ,28.října 7,66902,Znojmo,48.8537517,16.0594122
CZ530307,"Daňové, Brno - Slatina",CZ,Řípská 9,62700,Brno - Slatina,49.1723843,16.6824936
CZ530330,Podpory daň. řízení a vyhledávání,CZ,Břetislavova 2,69002,Břeclav,48.7532094,16.8906843
CZ540000,"pro Karlovarský kraj, Karlovy Vary",CZ,Dubová 8,36004,Karlovy Vary,50.2462462,12.8791491
CZ540100,"Právní, Karlovy Vary",CZ,Dubová 8,36004,Karlovy Vary,50.2462462,12.8791491
CZ540101,"Právních a správních činností, Karl",CZ,Dubová 8,36004,Karlovy Vary,50.2462462,12.8791491
CZ540200,"Celní, Karlovy Vary",CZ,Dubová 8,36004,Karlovy Vary,50.2462462,12.8791491
CZ540201,"Celní, Karlovy Vary",CZ,Dubová 8,36004,Karlovy Vary,50.2462462,12.8791491
CZ540299,"Letiště, Karlovy Vary",CZ,K Letišti 132,36001,Karlovy Vary,50.207326,12.8991459
CZ540301,"Daňové, Karlovy Vary",CZ,Dubová 8,36004,Karlovy Vary,50.2462462,12.8791491
CZ550000,pro Královéhradecký kraj,CZ,Bohuslava Martinů 1672/8a,50101,Hradec Králové,50.2185733,15.817922
CZ550100,"Právní, Hradec Králové",CZ,Bohuslava Martinů 1672/8a,50101,Hradec Králové,50.2185733,15.817922
CZ550101,"Právních a správních činností, Hrad",CZ,Bohuslava Martinů 1672/8a,50101,Hradec Králové,50.2185733,15.817922
CZ550200,"Celní, Hradec Králové",CZ,Vážní 1000,50003,Hradec Králové,50.2261438,15.8637465
CZ550201,"Celní, Hradec Králové",CZ,Vážní 1000,50003,Hradec Králové,50.2261438,15.8637465
CZ550203,"Celní, Náchod",CZ,Kladská čp. 272,54701,Náchod,50.4167025,16.1622871
CZ550300,"Daňový, Hradec Králové",CZ,Vážní 1000,50101,Hradec Králové,50.2261438,15.8637465
CZ550301,"Daňové, Hradec Králové",CZ,Vážní 1000,50003,Hradec Králové,50.2261438,15.8637465
CZ550303,"Daňové, Náchod",CZ,Kladská čp. 272,54701,Náchod,50.4167025,16.1622871
CZ560000,"pro Liberecký kraj, Liberec 6",CZ,České mládeže 1122,46003,Liberec 6,50.7434425,15.0487072
CZ560100,"Právní, Liberec 6",CZ,České mládeže 594/33,46006,Liberec 6,50.7444317,15.0524458
CZ560101,"Právních a správních činností, Libe",CZ,České mládeže 1122,46003,Liberec 6,50.7434425,15.0487072
CZ560201,"Celní, Liberec 6",CZ,České mládeže 1122,46003,Liberec 6,50.7434425,15.0487072
CZ560301,"Daňové, Liberec 6",CZ,"Ceske mladeze 1122,",46003,Liberec 6,50.7434425,15.0487072
CZ570000,"pro Moravskoslezský kraj, Ostrava",CZ,Nám. Sv. Čecha 8,70200,Ostrava,49.7276875,14.7781363
CZ570100,"Právní, Ostrava",CZ,Nám. Sv. Čecha 8,70200,Ostrava,49.7276875,14.7781363
CZ570101,Právních a správních činností,CZ,Nám. Sv. Čecha 8,70200,Ostrava,49.7276875,14.7781363
CZ570200,"Celní, Paskov",CZ,K Překladišti 948,73921,Paskov,49.7437918,18.2876172
CZ570201,"Celní, Paskov",CZ,K Překladišti 948,73921,Paskov,49.7437918,18.2876172
CZ570204,"Celní, Opava",CZ,Krnovská 73,74601,Opava,49.9443176,17.8858538
CZ570220,"Podpory celního řízení, Paskov",CZ,K Překladišti 948,73921,Paskov,49.7437918,18.2876172
CZ570299,"Letiště, Mošnov",CZ,Areál letiště,74251,Mošnov,49.1570289,16.6990888
CZ570300,"Daňový, Bohumín",CZ,Studentská 1182,73581,Bohumín,49.9030576,18.3602188
CZ570301,"Daňové, Bohumín",CZ,Studentská 1182,73581,Bohumín,49.9030576,18.3602188
CZ570302,"Daňové, Frýdek-Místek",CZ,4. května 217,73801,Frýdek-Místek,49.6689875,18.339285
CZ570305,"Daňové, Opava",CZ,Krnovská 73,74601,Opava,49.9443176,17.8858538
CZ580000,"pro Olomoucký kraj, Olomouc",CZ,Sladkovského 1213/39,77900,Olomouc,49.587277,17.2855319
CZ580100,"Právní, Olomouc",CZ,Sladkovského 1213/39,77900,Olomouc,49.587277,17.2855319
CZ580101,Právních a správních činností,CZ,Sladkovského 1213/39,77900,Olomouc,49.587277,17.2855319
CZ580200,"Celní, Olomouc",CZ,Sladkovského 1213/39,77900,Olomouc,49.587277,17.2855319
CZ580201,"Celní, Olomouc",CZ,Sladkovského 1213/39,77900,Olomouc,49.587277,17.2855319
CZ580202,"Celní, Přerov",CZ,Tržní 5,75000,Přerov,49.4533966,17.4377373
CZ580203,"Celní, Šumperk",CZ,Uničovská 295/44,78701,Šumperk,49.9583125,16.9875598
CZ580300,"Daňový, Olomouc",CZ,Sladkovského 1213/39,77900,Olomouc,49.587277,17.2855319
CZ580301,"Daňové, Olomouc",CZ,Sladkovského 1213/39,77900,Olomouc,49.587277,17.2855319
CZ580302,"Daňové, Přerov",CZ,Tržní 5,75000,Přerov,49.4533966,17.4377373
CZ580303,"Daňové, Šumperk",CZ,Uničovská 295/44,78701,Šumperk,49.9583125,16.9875598
CZ590000,"pro Pardubický kraj, Pardubice",CZ,Palackého 2659,53002,Pardubice,50.0385812,15.7791356
CZ590100,"Právní, Pardubice",CZ,Palackého 2659,53002,Pardubice,50.0385812,15.7791356
CZ590101,"Právních a správních činností, Pard",CZ,Palackého 2659,53002,Pardubice,50.0338066,15.7513929
CZ590200,"Celní, Pardubice",CZ,Palackého 2659,53002,Pardubice,50.0338066,15.7513929
CZ590201,"Celní, Pardubice",CZ,Palackého 2659,53002,Pardubice,50.0338066,15.7513929
CZ590202,"Celní, Česká Třebová",CZ,Nám. 17. listopadu 2059,56002,Česká Třebová,49.8853225,16.45091
CZ590299,"Letiště, Popkovice",CZ,Pražská 179,53006,Popkovice,50.0205679,15.7258246
CZ590300,"Daňový, Pardubice",CZ,Palackého 2659,53002,Pardubice,50.0385812,15.7791356
CZ590301,"Daňové, Pardubice",CZ,Palackého 2659,53002,Pardubice,50.0385812,15.7791356
CZ590302,"Daňové, Česká Třebová",CZ,Nám. 17. listopadu 2059,56002,Česká Třebová,49.8853225,16.45091
CZ600000,"pro Plzeňský kraj, Plzeň 1",CZ,Antonína Uxy 11,30100,Plzeň 1,49.7388313,13.3783303
CZ600100,"Právní, Plzeň 1",CZ,"Ant. Uxy 11, P.O.Box 88",30388,Plzeň 1,49.7664498,13.3729372
CZ600101,Právních a správních činností,CZ,"Ant. Uxy 11, P.O.Box 88",30388,Plzeň 1,49.7773035,13.3831487
CZ600201,"Celní, Plzeň",CZ,Domažlická 176,31800,Plzeň,49.7343961,13.3234092
CZ600300,"Daňový, Plzeň",CZ,Antonína Uxy 11,30100,Plzeň,49.7388313,13.3783303
CZ600301,"Daňové, Plzeň",CZ,Domažlická 176,31800,Plzeň,49.7343961,13.3234092
CZ600302,"Daňové, Plzeň",CZ,Domažlická 176,31800,Plzeň,49.7343961,13.3234092
CZ610000,"pro Středočeský kraj, Praha 1",CZ,Washingtonova 11,11000,Praha 1,50.0808347,14.4311444
CZ610100,"Právní, Praha 1",CZ,Washingtonova 11,11000,Praha 1,50.0808347,14.4311444
CZ610101,"Právních a správních činností, Prah",CZ,Washingtonova 11,11000,Praha 1,50.0808347,14.4311444
CZ610200,"Celní, Zdiby",CZ,Pražská 180,25066,Zdiby,50.1620301,14.451505
CZ610201,"Celní, Zdiby",CZ,Pražská 180,25066,Zdiby,50.1620301,14.451505
CZ610202,"Celní, Benešov u Prahy",CZ,Jana Nohy 1237,25601,Benešov u Prahy,49.7768227,14.6806017
CZ610203,"Celní, Kladno",CZ,M. Horákové 227,27280,Kladno,49.392966,13.2801941
CZ610204,"Celní, Kolín 4",CZ,Polepská 896,28002,Kolín 4,50.0164342,15.2069531
CZ610205,"Celní, Kosmonosy",CZ,Průmyslová 829,29306,Kosmonosy,50.43051,14.9337408
CZ610206,"Celní, Mělník",CZ,K Přívozu 2604,27601,Mělník,50.3738354,14.4611002
CZ610207,"Celní, Říčany Jažlovice",CZ,Na Dlouhém 79,25101,Říčany Jažlovice,49.9719329,14.6220727
CZ610208,"Celní, Rudná",CZ,K Vypichu 1087,25219,Rudná,50.0195588,14.2057737
CZ610220,"Podpory celního řízení, Zdiby",CZ,Pražská 180,25066,Zdiby,50.1620301,14.451505
CZ610300,"Daňový, Kladno",CZ,M. Horákové 227,27280,Kladno,49.392966,13.2801941
CZ610301,"Daňové, Kladno",CZ,M. Horákové 227,27280,Kladno,49.392966,13.2801941
CZ610302,"Daňové, Benešov u Prahy",CZ,Jana Nohy 1237,25601,Benešov u Prahy,49.7768227,14.6806017
CZ610303,"Daňové, Kolín 4",CZ,Polepská 896,28002,Kolín 4,50.0164342,15.2069531
CZ610304,"Daňové, Kosmonosy",CZ,Průmyslová 829,29306,Kosmonosy,50.43051,14.9337408
CZ610305,"Daňové, Kutná Hora",CZ,Perštejnec 198,28418,Kutná Hora,49.9486561,15.2681123
CZ610306,"Daňové, Mělník",CZ,K Přívozu 2604,27601,Mělník,50.3738354,14.4611002
CZ610399,"TNKP - Kutná Hora, Kutná Hora",CZ,Perštejnec 198,28418,Kutná Hora,49.9290515,15.2733454
CZ620000,"pro Ústecký kraj, Ústí nad Labem 11",CZ,Hoření 3540/7a,40011,Ústí nad Labem 11,50.6702995,14.041414
CZ620100,"Právní, Ústí nad Labem 11",CZ,Hoření 3540/7a,40011,Ústí nad Labem 11,50.6702995,14.041414
CZ620101,Právních a správních činností,CZ,Hoření 3540/7a,40011,Ústí nad Labem 11,50.6702995,14.041414
CZ620200,"Celní, Ústí nad Labem",CZ,Hoření 3540/7a,40011,Ústí nad Labem,50.6702995,14.041414
CZ620201,"Celní, Ústí nad Labem",CZ,Přístavní 8,40007,Ústí nad Labem,50.6623735,14.0788624
CZ620202,"Celní, Chomutov",CZ,Na Moráni 4878,43001,Chomutov,50.4447654,13.4157408
CZ620300,"Daňový, Ústí nad Labem",CZ,Hoření 3540/7a,40011,Ústí nad Labem,50.6702995,14.041414
CZ620301,"Daňové, Ústí nad Labem 11",CZ,Hoření 3540/7a,40011,Ústí nad Labem 11,50.6702995,14.041414
CZ620302,"Daňové, Chomutov",CZ,Na Moráni 4878,43001,Chomutov,50.4447654,13.4157408
CZ630000,pro Kraj Vysočina,CZ,Střítež č.p. 5,58811,Střítež u Jihlavy,49.4602221,15.6297303
CZ630100,"Právní, Střítež u Jihlavy",CZ,Střítež č.p. 5,58811,Střítež u Jihlavy,49.4602221,15.6297303
CZ630101,"Právních a správních činností, Stří",CZ,Střítež č.p. 5,58811,Střítež u Jihlavy,49.4602221,15.6297303
CZ630200,"Celní, Střítež u Jihlavy",CZ,Střítež č.p. 5,58811,Střítež u Jihlavy,49.4602221,15.6297303
CZ630201,"Celní, Střítež u Jihlavy",CZ,Střítež č.p. 5,58811,Střítež u Jihlavy,49.4602221,15.6297303
CZ630203,"Celní, Žďár nad Sázavou",CZ,Komenského 1786,59101,Žďár nad Sázavou,49.5649516,15.9355286
CZ630300,"Daňový, Střítež u Jihlavy",CZ,Střítež č.p. 5,58811,Střítež u Jihlavy,49.4602221,15.6297303
CZ630301,"Daňové, Střítež u Jihlavy",CZ,Střítež č.p. 5,58811,Střítež u Jihlavy,49.4602221,15.6297303
CZ630304,"Daňové, Žďár nad Sázavou",CZ,Komenského 1786,59101,Žďár nad Sázavou,49.5649516,15.9355286
CZ640000,"pro Zlínský kraj, Zlín",CZ,Zarámí 4463,76001,Zlín,49.2280025,17.665205
CZ640100,"Právní, Zlín",CZ,Zarámí 4463,76001,Zlín,49.2280025,17.665205
CZ640101,"Právních a správních činností, Zlín",CZ,Zarámí 4463,76001,Zlín,49.2280025,17.665205
CZ640200,"Celní, Zlín",CZ,Zarámí 4463,76001,Zlín,49.2280025,17.665205
CZ640201,"Celní, Lípa",CZ,Lípa 276,76361,Lípa,49.2173838,17.7611013
CZ640203,"Celní, Uherské Hradiště",CZ,Na Morávce 1037,68601,Uherské Hradiště,49.067185,17.46469
CZ640300,"Daňový, Zlín",CZ,Zarámí 4463,76001,Zlín,49.2280025,17.665205
CZ640301,"Daňové, Zlín",CZ,Zarámí 4463,76001,Zlín,49.2280025,17.665205
CZ640302,"Daňové, Uherské Hradiště",CZ,Na Morávce 1037,68601,Uherské Hradiště,49.067185,17.46469
CZ650000,"Praha Ruzyně, Praha 6",CZ,Aviatická 12/1048,16008,Praha 6,50.1044395,14.3191427
CZ650100,"Právní, Praha 6",CZ,Aviatická 12/1048,16008,Praha 6,50.1060549,14.2710789
CZ650101,"Právních a správních činností, Prah",CZ,Aviatická 12/1048,16008,Praha 6,50.1044395,14.3191427
CZ650200,"Celní, Praha 6",CZ,Aviatická 12/1048,16008,Praha 6,50.1060549,14.2710789
CZ650201,"Celní, Praha 6",CZ,Aviatická 12/1048,16008,Praha 6,50.1060549,14.2710789
CZ650202,"Celní - Pošta Praha, Praha 10",CZ,K Hrušovu 293/2,10200,Praha 10,50.0682539,14.5386658
CZ650299,"Letiště, Praha 6",CZ,Aviatická 12/1048,16008,Praha 6,50.1060549,14.2710789
